user_id,signup_timestamp,region,acquisition_channel,is_creator,platform
u_000469,2026-01-02 04:34:31,NA,youtube,False,web
u_000470,2025-11-25 19:40:09,NA,youtube,True,android
u_000471,2025-11-19 13:44:15,EU,organic,True,web
u_000472,2025-12-12 01:53:45,EU,organic,False,android
u_000473,2025-11-15 23:01:14,NA,organic,False,android
u_000474,2025-12-03 12:12:34,EU,organic,False,ios
u_000475,2025-11-18 15:37:37,APAC,paid_search,False,ios
u_000476,2025-12-14 03:25:10,APAC,youtube,False,android
u_000477,2025-12-12 16:23:19,NA,paid_search,True,ios
u_000478,2026-01-02 19:13:30,EU,youtube,False,web
u_000479,2025-12-08 13:03:53,APAC,tiktok,False,ios
u_000480,2025-11-23 21:29:08,NA,organic,True,android
u_000481,2026-01-02 22:40:01,APAC,tiktok,True,android
u_000482,2025-12-10 05:07:06,LATAM,tiktok,True,web
u_000483,2025-12-19 00:11:44,APAC,influencer,False,web
u_000484,2025-11-26 02:30:32,APAC,tiktok,False,android
u_000485,2025-12-02 17:14:50,APAC,organic,False,web
u_000486,2025-12-27 10:10:54,EU,youtube,False,ios
u_000487,2025-11-23 00:02:27,APAC,influencer,True,web
u_000488,2025-11-11 16:10:23,APAC,tiktok,False,android
u_000489,2025-11-17 12:50:29,EU,youtube,False,android
u_000490,2025-11-26 16:45:24,NA,organic,False,web
u_000491,2025-12-06 16:57:24,NA,tiktok,False,web
u_000492,2025-11-24 04:52:21,APAC,organic,False,ios
u_000493,2025-11-11 00:04:38,NA,organic,False,web
u_000494,2025-12-10 04:49:15,APAC,tiktok,False,ios
u_000495,2025-12-01 04:31:31,LATAM,organic,False,ios
u_000496,2025-11-15 12:00:51,APAC,youtube,False,web
u_000497,2025-12-11 05:32:12,LATAM,paid_search,True,ios
u_000498,2025-12-12 08:47:29,APAC,organic,False,android
u_000499,2025-12-23 08:23:35,NA,youtube,False,ios
u_000500,2025-11-05 14:56:30,APAC,tiktok,False,web
u_000501,2025-11-07 18:22:37,NA,organic,False,ios
u_000502,2025-12-28 12:37:39,NA,youtube,False,android
u_000503,2025-11-09 10:29:06,NA,tiktok,True,ios
u_000504,2025-11-30 01:32:15,NA,tiktok,False,web
u_000505,2025-11-21 07:22:51,NA,paid_search,False,web
u_000506,2025-12-16 04:14:37,NA,tiktok,False,android
u_000507,2026-01-04 09:16:13,EU,paid_search,True,android
u_000508,2025-12-27 13:44:00,APAC,tiktok,True,ios
u_000509,2025-11-19 13:29:30,NA,organic,True,web
u_000510,2025-12-20 02:03:06,NA,tiktok,False,ios
u_000511,2025-12-22 02:07:05,EU,organic,False,android
u_000512,2025-12-24 10:51:39,APAC,tiktok,False,ios
u_000513,2025-11-14 23:35:13,LATAM,youtube,False,web
u_000514,2025-12-12 18:09:49,NA,tiktok,False,ios
u_000515,2025-12-21 04:43:46,APAC,organic,False,android
u_000516,2025-12-08 02:45:46,EU,tiktok,False,web
u_000517,2025-12-01 13:21:48,EU,organic,False,ios
u_000518,2026-01-02 19:28:52,NA,youtube,False,ios
u_000519,2025-12-04 04:40:35,NA,youtube,False,ios
u_000520,2025-12-12 15:42:48,NA,paid_search,False,ios
u_000521,2025-12-13 20:51:49,NA,organic,False,ios
u_000522,2025-11-15 00:22:42,EU,tiktok,False,web
u_000523,2025-12-11 05:03:26,APAC,tiktok,True,web
u_000524,2025-11-07 20:42:45,APAC,paid_search,True,ios
u_000525,2025-12-13 13:21:57,EU,youtube,True,web
u_000526,2025-11-08 04:47:16,EU,organic,False,ios
u_000527,2025-11-07 19:11:24,NA,tiktok,True,ios
u_000528,2025-12-14 06:41:48,LATAM,youtube,True,web
u_000529,2025-11-16 22:29:07,EU,youtube,False,ios
u_000530,2025-11-14 08:00:22,NA,influencer,False,ios
u_000531,2025-11-24 04:35:48,NA,organic,False,web
u_000532,2025-12-30 06:22:05,EU,paid_search,False,ios
u_000533,2025-12-20 15:30:58,EU,organic,True,android
u_000534,2025-11-12 09:15:07,NA,paid_search,True,ios
u_000535,2025-11-23 10:44:39,APAC,influencer,False,ios
u_000536,2025-11-06 06:52:06,APAC,youtube,False,web
u_000537,2025-11-29 04:03:55,EU,youtube,False,web
u_000538,2025-12-02 22:28:26,NA,organic,True,web
u_000539,2025-12-28 02:57:02,NA,organic,False,android
u_000540,2025-11-13 00:11:02,LATAM,organic,False,ios
u_000541,2025-11-06 07:08:36,APAC,organic,True,web
u_000542,2025-11-22 03:29:40,NA,tiktok,True,ios
u_000543,2025-11-21 16:21:39,NA,organic,False,web
u_000544,2025-12-31 08:47:16,NA,influencer,False,web
u_000545,2025-11-27 02:10:12,NA,tiktok,False,ios
u_000546,2025-12-31 16:08:48,APAC,youtube,False,web
u_000547,2025-12-29 19:06:25,LATAM,youtube,False,ios
u_000548,2025-11-21 11:59:46,NA,organic,False,web
u_000549,2025-12-03 23:43:37,NA,organic,False,ios
u_000550,2025-11-14 04:10:34,APAC,organic,False,android
u_000551,2025-12-05 23:37:15,NA,youtube,True,android
u_000552,2025-11-19 04:52:02,LATAM,tiktok,False,android
u_000553,2025-11-30 21:01:48,EU,organic,False,android
u_000554,2025-11-11 05:23:12,LATAM,influencer,True,ios
u_000555,2025-11-25 20:05:59,NA,organic,False,ios
u_000556,2025-11-13 14:42:44,NA,youtube,False,ios
u_000557,2025-12-20 05:47:29,EU,tiktok,False,android
u_000558,2025-12-22 18:31:15,EU,youtube,False,ios
u_000559,2025-11-15 18:47:18,NA,paid_search,False,web
u_000560,2025-11-05 15:30:40,LATAM,youtube,True,android
u_000561,2025-11-23 20:05:44,APAC,tiktok,False,android
u_000562,2025-12-06 04:41:09,EU,organic,False,android
u_000563,2025-12-16 21:51:09,NA,influencer,True,web
u_000564,2025-12-19 02:16:30,APAC,tiktok,True,web
u_000565,2025-11-09 15:37:09,APAC,organic,False,web
u_000566,2025-12-17 11:03:09,NA,youtube,False,ios
u_000567,2025-12-08 03:06:14,LATAM,organic,False,web
u_000568,2025-11-08 11:16:26,NA,organic,True,ios
u_000569,2025-11-11 01:26:45,NA,paid_search,True,web
u_000570,2025-12-10 03:28:46,NA,tiktok,False,web
u_000571,2025-11-29 00:27:16,APAC,organic,True,ios
u_000572,2025-12-09 22:03:04,EU,youtube,False,android
u_000573,2025-11-13 04:52:34,NA,paid_search,False,web
u_000574,2025-12-13 00:59:18,NA,organic,True,ios
u_000575,2025-12-27 04:18:10,NA,youtube,True,web
u_000576,2025-12-24 01:21:18,NA,youtube,False,web
u_000577,2025-11-12 19:27:29,EU,organic,True,ios
u_000578,2026-01-03 15:39:21,NA,tiktok,False,ios
u_000579,2025-11-07 13:04:55,NA,organic,False,android
u_000580,2025-11-07 14:10:23,APAC,youtube,True,ios
u_000581,2026-01-04 07:15:10,EU,influencer,False,android
u_000582,2025-11-18 14:52:20,APAC,organic,True,web
u_000583,2025-12-01 19:25:10,NA,influencer,True,web
u_000584,2025-12-04 01:36:12,NA,youtube,True,web
u_000585,2025-11-11 15:09:59,EU,organic,False,android
u_000586,2025-11-18 04:41:22,NA,youtube,False,web
u_000587,2025-12-10 19:54:42,NA,organic,False,web
u_000588,2025-11-25 12:22:33,APAC,paid_search,False,ios
u_000589,2025-11-21 10:22:06,LATAM,tiktok,False,web
u_000590,2025-11-13 07:09:09,NA,youtube,False,web
u_000591,2026-01-04 08:38:35,NA,youtube,False,web
u_000592,2025-12-19 19:17:25,LATAM,tiktok,False,web
u_000593,2025-11-26 23:08:03,NA,influencer,True,ios
u_000594,2025-12-30 19:19:25,EU,tiktok,True,ios
u_000595,2025-12-13 13:00:15,LATAM,paid_search,False,web
u_000596,2025-12-06 17:02:01,LATAM,tiktok,False,web
u_000597,2025-11-11 09:14:21,EU,organic,False,android
u_000598,2026-01-01 12:01:33,NA,paid_search,False,ios
u_000599,2025-12-24 11:18:43,NA,youtube,False,ios
u_000600,2025-12-09 20:20:28,APAC,youtube,False,ios
u_000601,2025-12-20 00:52:37,LATAM,paid_search,False,web
u_000602,2025-11-14 20:10:57,EU,organic,False,android
u_000603,2025-11-29 06:16:34,APAC,tiktok,False,ios
u_000604,2025-12-14 03:13:45,APAC,organic,False,web
u_000605,2025-11-08 12:48:30,EU,youtube,True,ios
u_000606,2025-12-06 12:05:47,APAC,influencer,False,web
u_000607,2025-12-21 23:35:27,APAC,paid_search,False,web
u_000608,2025-12-08 09:02:37,EU,tiktok,False,android
u_000609,2025-12-30 14:18:52,NA,youtube,True,android
u_000610,2025-11-18 16:20:51,APAC,paid_search,False,web
u_000611,2025-11-16 17:57:37,EU,youtube,False,ios
u_000612,2025-12-06 07:57:03,NA,organic,True,android
u_000613,2025-11-19 20:11:46,APAC,tiktok,False,web
u_000614,2025-11-14 09:48:20,APAC,paid_search,False,ios
u_000615,2025-12-30 15:16:35,LATAM,paid_search,False,ios
u_000616,2025-12-23 21:26:38,NA,youtube,True,ios
u_000617,2025-12-19 18:40:49,EU,paid_search,False,ios
u_000618,2025-12-09 13:56:38,NA,organic,False,ios
u_000619,2025-12-09 20:05:13,LATAM,organic,False,android
u_000620,2025-11-18 11:06:36,NA,paid_search,False,web
u_000621,2025-12-15 10:30:58,EU,organic,False,android
u_000622,2025-11-26 15:35:41,APAC,organic,True,web
u_000623,2025-11-29 19:08:39,NA,tiktok,True,web
u_000624,2025-12-02 15:27:09,LATAM,tiktok,False,web
u_000625,2025-12-06 06:45:03,APAC,tiktok,True,ios
u_000626,2025-11-28 22:08:46,NA,organic,False,web
u_000627,2025-12-12 22:35:40,NA,paid_search,False,android
u_000628,2025-11-07 12:03:03,NA,paid_search,False,ios
u_000629,2025-12-26 07:54:12,NA,organic,True,web
u_000630,2025-11-12 01:12:17,APAC,tiktok,False,ios
u_000631,2025-12-30 21:37:57,LATAM,youtube,False,android
u_000632,2025-11-29 18:39:33,NA,youtube,True,ios
u_000633,2025-12-02 09:38:21,EU,organic,True,web
u_000634,2025-11-13 13:57:21,EU,tiktok,False,android
u_000635,2025-12-04 18:50:36,NA,organic,True,ios
u_000636,2025-12-25 16:11:53,NA,organic,False,ios
u_000637,2025-11-07 13:49:56,NA,tiktok,True,web
u_000638,2025-12-16 23:07:06,EU,youtube,False,ios
u_000639,2025-11-08 07:04:02,EU,youtube,False,android
u_000640,2025-12-03 23:22:32,APAC,youtube,False,web
u_000641,2026-01-04 07:51:02,NA,organic,False,web
u_000642,2025-11-09 20:59:00,APAC,youtube,False,android
u_000643,2025-12-31 04:00:10,APAC,organic,True,web
u_000644,2025-11-21 01:32:17,APAC,tiktok,True,android
u_000645,2026-01-01 00:21:35,NA,youtube,False,web
u_000646,2025-12-19 23:01:53,APAC,youtube,False,ios
u_000647,2025-12-11 14:32:03,APAC,tiktok,False,web
u_000648,2025-12-20 03:21:30,NA,youtube,False,android
u_000649,2025-11-10 15:04:14,NA,paid_search,False,ios
u_000650,2026-01-03 10:05:30,LATAM,tiktok,False,android
u_000651,2025-11-16 16:35:49,APAC,youtube,False,ios
u_000652,2025-12-08 11:05:39,LATAM,paid_search,False,web
u_000653,2025-12-04 04:23:14,APAC,youtube,False,web
u_000654,2025-12-09 11:59:04,EU,tiktok,False,ios
u_000655,2025-12-16 02:06:19,NA,organic,False,ios
u_000656,2025-12-11 15:45:44,NA,organic,True,android
u_000657,2025-12-23 14:22:26,LATAM,tiktok,False,ios
u_000658,2025-11-15 23:44:53,NA,youtube,True,ios
u_000659,2025-11-30 21:43:44,NA,tiktok,False,android
u_000660,2025-11-05 14:34:48,APAC,paid_search,True,web
u_000661,2025-12-02 19:22:44,APAC,organic,True,android
u_000662,2025-12-02 20:46:16,NA,youtube,False,ios
u_000663,2025-11-15 06:25:15,NA,tiktok,False,ios
u_000664,2025-11-22 22:13:53,EU,tiktok,False,web
u_000665,2025-11-28 21:06:34,NA,influencer,False,web
u_000666,2025-12-23 23:11:30,APAC,organic,False,web
u_000667,2026-01-01 15:04:26,NA,organic,True,android
u_000668,2026-01-04 06:55:39,APAC,tiktok,False,android
u_000669,2025-12-02 19:37:36,APAC,tiktok,False,web
u_000670,2025-11-26 10:34:14,EU,youtube,False,android
u_000671,2025-12-26 07:34:41,NA,paid_search,False,ios
u_000672,2025-11-23 06:54:02,EU,organic,False,android
u_000673,2025-11-21 18:42:57,NA,tiktok,False,web
u_000674,2025-12-06 19:03:47,NA,youtube,False,ios
u_000675,2025-12-22 22:47:54,APAC,paid_search,False,ios
u_000676,2025-12-24 00:05:46,EU,paid_search,False,web
u_000677,2025-12-04 17:17:14,APAC,youtube,False,ios
u_000678,2025-11-20 00:25:44,NA,tiktok,True,ios
u_000679,2026-01-03 09:41:41,NA,organic,False,web
u_000680,2025-11-15 08:25:29,LATAM,organic,False,web
u_000681,2025-11-15 20:16:21,EU,tiktok,True,android
u_000682,2025-11-30 12:43:54,EU,youtube,False,web
u_000683,2025-12-13 01:11:00,EU,youtube,False,web
u_000684,2025-12-19 09:28:25,NA,youtube,False,ios
u_000685,2025-12-09 23:54:03,APAC,tiktok,False,ios
u_000686,2025-12-27 22:23:13,NA,youtube,False,ios
u_000687,2025-12-06 21:13:57,EU,organic,True,android
u_000688,2025-12-10 04:01:45,EU,organic,False,web
u_000689,2025-12-25 20:56:16,LATAM,organic,False,ios
u_000690,2025-12-09 23:58:30,EU,paid_search,False,android
u_000691,2025-12-02 09:06:53,NA,organic,True,android
u_000692,2025-11-14 12:45:18,EU,influencer,False,ios
u_000693,2025-11-25 03:21:16,NA,organic,False,web
u_000694,2025-12-29 10:52:54,NA,tiktok,False,ios
u_000695,2025-12-31 12:16:10,NA,paid_search,False,web
u_000696,2025-11-08 05:18:04,EU,tiktok,False,ios
u_000697,2025-11-12 20:25:31,NA,organic,False,web
u_000698,2025-11-16 02:22:43,EU,organic,False,web
u_000699,2025-11-20 18:55:08,LATAM,paid_search,False,ios
u_000700,2025-12-25 05:00:27,APAC,tiktok,True,ios
u_000701,2025-12-07 01:15:38,NA,tiktok,False,ios
u_000702,2025-11-10 07:30:55,NA,tiktok,False,ios
u_000703,2025-11-29 12:02:15,APAC,organic,False,ios
u_000704,2025-12-11 00:56:32,APAC,organic,False,ios
u_000705,2025-12-14 13:54:29,NA,youtube,False,ios
u_000706,2025-11-09 02:42:46,APAC,youtube,False,web
u_000707,2025-11-30 04:02:29,EU,organic,False,ios
u_000708,2025-12-26 03:23:51,EU,youtube,False,ios
u_000709,2025-11-28 16:54:13,LATAM,influencer,False,ios
u_000710,2025-12-26 12:01:58,APAC,paid_search,False,ios
u_000711,2025-12-12 02:49:18,APAC,organic,False,ios
u_000712,2025-11-30 19:28:57,NA,organic,False,android
u_000713,2025-11-17 08:43:20,EU,influencer,False,ios
u_000714,2025-11-30 17:55:29,EU,organic,True,ios
u_000715,2025-11-17 14:04:55,NA,organic,False,ios
u_000716,2025-11-30 09:39:00,EU,influencer,False,web
u_000717,2025-12-17 16:38:13,NA,organic,False,ios
u_000718,2025-11-16 13:49:48,NA,tiktok,True,ios
u_000719,2025-11-27 02:57:52,NA,tiktok,False,web
u_000720,2025-12-04 00:37:47,APAC,influencer,True,ios
u_000721,2025-12-12 11:42:12,LATAM,organic,False,ios
u_000722,2025-12-13 03:51:38,EU,paid_search,False,android
u_000723,2025-12-04 02:41:14,EU,tiktok,False,android
u_000724,2025-11-29 07:13:09,NA,tiktok,True,web
u_000725,2025-12-23 13:30:36,LATAM,organic,True,ios
u_000726,2025-11-17 10:15:05,EU,organic,True,web
u_000727,2025-11-10 20:13:36,APAC,youtube,False,web
u_000728,2025-12-23 02:46:19,APAC,tiktok,False,android
u_000729,2025-12-12 22:02:31,NA,paid_search,False,web
u_000730,2025-12-10 13:19:36,EU,tiktok,False,web
u_000731,2025-11-30 22:25:09,LATAM,tiktok,False,android
u_000732,2025-11-24 20:26:51,NA,tiktok,False,android
u_000733,2025-12-06 09:49:50,APAC,youtube,True,android
u_000734,2025-12-18 15:39:39,LATAM,tiktok,True,android
u_000735,2025-11-16 23:53:06,NA,organic,False,ios
u_000736,2025-12-15 19:58:49,APAC,influencer,False,web
u_000737,2025-11-18 02:42:07,LATAM,tiktok,True,ios
u_000738,2025-12-11 01:44:12,APAC,tiktok,True,ios
u_000739,2025-12-13 17:42:26,NA,tiktok,False,web
u_000740,2025-12-22 15:01:35,NA,youtube,False,android
u_000741,2025-11-06 20:54:04,NA,organic,False,ios
u_000742,2025-12-17 00:17:14,APAC,organic,False,web
u_000743,2025-11-16 21:12:19,APAC,influencer,False,web
u_000744,2025-11-30 00:00:48,EU,organic,False,web
u_000745,2025-12-24 08:21:07,NA,youtube,False,android
u_000746,2025-11-25 10:34:02,NA,organic,False,ios
u_000747,2025-12-16 21:52:54,APAC,organic,False,ios
u_000748,2025-12-23 21:05:15,APAC,organic,False,ios
u_000749,2025-12-27 04:00:49,LATAM,tiktok,False,ios
u_000750,2025-12-28 23:17:44,APAC,youtube,False,android
u_000751,2025-12-07 19:04:25,APAC,organic,True,ios
u_000752,2025-12-21 15:52:56,APAC,organic,True,android
u_000753,2025-12-04 20:24:33,EU,paid_search,False,android
u_000754,2025-11-13 14:31:14,NA,tiktok,False,android
u_000755,2025-12-17 00:23:31,LATAM,influencer,False,ios
u_000756,2025-11-07 13:44:47,EU,paid_search,False,android
u_000757,2025-11-19 02:53:16,NA,paid_search,True,ios
u_000758,2025-12-19 16:00:24,NA,paid_search,False,android
u_000759,2025-11-13 09:45:25,NA,organic,False,android
u_000760,2025-12-30 21:14:09,EU,paid_search,False,android
u_000761,2025-11-30 17:47:19,NA,influencer,False,android
u_000762,2025-12-23 15:23:34,NA,influencer,False,ios
u_000763,2025-12-10 13:08:32,EU,organic,False,web
u_000764,2025-11-13 16:35:55,NA,paid_search,False,web
u_000765,2025-11-07 08:58:39,APAC,youtube,False,android
u_000766,2025-12-14 20:42:56,EU,youtube,False,web
u_000767,2025-11-29 14:24:31,EU,organic,False,ios
u_000768,2025-11-12 23:41:38,NA,organic,False,ios
u_000769,2025-12-13 10:47:18,NA,paid_search,False,ios
u_000770,2025-12-19 14:31:25,NA,tiktok,False,android
u_000771,2025-11-08 14:08:09,APAC,organic,False,ios
u_000772,2025-11-26 21:24:52,APAC,influencer,False,android
u_000773,2025-11-21 05:09:42,NA,organic,False,ios
u_000774,2025-11-13 06:54:09,EU,tiktok,False,android
u_000775,2025-11-23 21:45:04,NA,organic,True,web
u_000776,2025-11-07 16:51:29,LATAM,organic,True,web
u_000777,2025-11-27 08:10:43,LATAM,organic,False,android
u_000778,2025-12-22 07:40:38,EU,organic,False,ios
u_000779,2025-12-05 01:23:39,APAC,organic,False,ios
u_000780,2025-11-08 08:31:17,APAC,youtube,True,ios
u_000781,2025-12-31 10:47:19,APAC,paid_search,False,ios
u_000782,2025-12-01 03:18:30,APAC,tiktok,False,ios
u_000783,2025-12-13 05:56:42,LATAM,organic,False,web
u_000784,2025-12-07 02:30:30,EU,organic,False,ios
u_000785,2025-11-23 09:03:40,EU,influencer,True,ios
u_000786,2025-12-24 17:29:08,APAC,paid_search,False,ios
u_000787,2025-12-18 10:01:09,EU,organic,False,ios
u_000788,2025-11-19 02:58:59,APAC,organic,True,android
u_000789,2025-12-23 12:43:29,NA,tiktok,True,ios
u_000790,2025-12-26 20:44:15,NA,youtube,True,android
u_000791,2025-12-26 05:07:30,NA,tiktok,False,ios
u_000792,2025-11-08 01:37:00,EU,youtube,False,ios
u_000793,2025-11-22 01:05:40,EU,youtube,False,web
u_000794,2025-12-19 08:53:35,LATAM,paid_search,True,web
u_000795,2025-11-27 21:10:49,EU,organic,False,ios
u_000796,2025-12-28 19:27:50,APAC,paid_search,False,ios
u_000797,2025-11-20 11:13:33,NA,organic,False,android
u_000798,2025-12-22 15:18:54,APAC,youtube,True,ios
u_000799,2025-11-26 10:18:37,EU,tiktok,True,android
u_000800,2025-11-24 08:16:42,APAC,tiktok,False,android
u_000801,2025-12-27 01:20:11,NA,youtube,True,web
u_000802,2025-11-16 01:49:16,EU,organic,False,ios
u_000803,2025-12-09 09:48:58,EU,organic,False,ios
u_000804,2025-11-08 02:33:12,EU,tiktok,False,web
u_000805,2026-01-02 14:58:12,LATAM,tiktok,True,web
u_000806,2025-12-30 20:58:01,APAC,organic,False,android
u_000807,2025-12-06 14:30:41,LATAM,paid_search,False,android
u_000808,2025-11-29 06:32:36,EU,organic,False,android
u_000809,2025-11-28 02:00:19,LATAM,tiktok,False,ios
u_000810,2025-12-17 04:27:48,APAC,organic,False,ios
u_000811,2025-12-27 12:19:07,NA,tiktok,False,ios
u_000812,2025-11-18 02:13:24,NA,organic,False,ios
u_000813,2025-11-20 14:44:16,NA,tiktok,False,ios
u_000814,2026-01-03 14:03:41,NA,organic,True,web
u_000815,2025-12-13 18:17:34,NA,organic,False,android
u_000816,2025-11-14 03:44:27,NA,youtube,False,android
u_000817,2025-12-19 10:48:21,APAC,youtube,False,ios
u_000818,2025-12-29 03:48:35,NA,organic,True,android
u_000819,2025-12-11 03:50:29,NA,organic,False,web
u_000820,2025-11-21 10:12:41,APAC,influencer,False,web
u_000821,2026-01-01 05:00:59,APAC,organic,True,android
u_000822,2025-11-30 11:09:01,LATAM,paid_search,False,android
u_000823,2025-12-30 08:36:07,EU,tiktok,False,ios
u_000824,2025-11-06 10:29:04,EU,organic,False,web
u_000825,2025-12-04 22:58:32,NA,youtube,False,android
u_000826,2025-12-16 21:48:24,NA,influencer,True,web
u_000827,2025-11-21 16:21:37,NA,organic,False,ios
u_000828,2025-11-11 15:50:15,NA,tiktok,False,web
u_000829,2025-11-26 22:23:43,LATAM,tiktok,False,android
u_000830,2025-12-08 12:46:27,NA,paid_search,False,ios
u_000831,2025-12-26 00:38:05,NA,youtube,False,android
u_000832,2025-12-10 06:24:16,NA,organic,False,web
u_000833,2025-12-17 08:38:47,APAC,organic,True,ios
u_000834,2025-11-26 20:24:05,NA,organic,False,android
u_000835,2026-01-02 11:15:25,EU,organic,False,web
u_000836,2025-11-20 16:42:23,NA,organic,False,ios
u_000837,2025-12-23 09:37:29,NA,youtube,False,ios
u_000838,2025-11-15 23:01:45,NA,organic,False,android
u_000839,2025-12-08 07:56:40,EU,organic,True,web
u_000840,2025-11-08 04:09:47,NA,youtube,False,ios
u_000841,2025-12-16 05:29:47,APAC,organic,False,ios
u_000842,2025-12-08 06:48:45,EU,organic,False,ios
u_000843,2025-12-27 19:15:38,APAC,organic,False,web
u_000844,2025-11-24 22:53:15,NA,organic,True,ios
u_000845,2025-11-26 21:16:44,NA,influencer,False,ios
u_000846,2026-01-04 03:06:14,NA,youtube,True,web
u_000847,2026-01-02 00:26:56,EU,organic,True,ios
u_000848,2025-12-22 23:33:09,EU,organic,False,android
u_000849,2025-12-07 13:20:02,EU,organic,False,web
u_000850,2025-11-08 22:45:18,APAC,tiktok,False,ios
u_000851,2025-11-06 11:07:30,APAC,tiktok,True,ios
u_000852,2025-11-17 09:43:33,APAC,tiktok,False,web
u_000853,2025-12-10 17:14:07,NA,organic,False,web
u_000854,2025-11-09 13:28:21,EU,organic,False,ios
u_000855,2025-12-02 23:01:41,NA,youtube,False,android
u_000856,2025-11-28 09:55:52,APAC,influencer,False,web
u_000857,2025-11-13 06:35:30,NA,paid_search,False,android
u_000858,2025-12-29 14:58:16,NA,organic,False,ios
u_000859,2025-11-08 07:00:34,APAC,youtube,False,web
u_000860,2025-11-22 04:06:00,EU,youtube,True,ios
u_000861,2025-11-20 16:16:38,NA,paid_search,False,android
u_000862,2025-12-04 01:21:14,NA,organic,True,web
u_000863,2025-11-20 14:36:50,EU,youtube,True,ios
u_000864,2025-11-18 14:34:45,LATAM,organic,True,ios
